tender_id,card_id,verdict,relevant,boilerplate_only_ai,info_has_real_ai,classification,relevance_score,product_category,customer,tender_name
"91194601","91194601","relevant_ai","true","false","","ai_core","18","software_services","Частное учреждение «Центр коммуникаций»","Выполнение работ по разработке программного комплекса автоматизированной проверки корректности использования логотипов организаций"
"rq_0113200003325000672","91192644","relevant_ai","true","true","","software_related","10","medical_ai_support","Министерство здравоохранения Удмуртской Республики","Запрос цены. Оказание услуг по техническому сопровождению программного обеспечения медицинского изделия с технологией искусственно"
"0139200000125018671","91199760","relevant_ai","true","true","","software_related","10","gov_regulatory_analytics","Управление государственного заказа Кемеровской области","Услуга системы поддержки принятия врачебных решений с применением технологий искусственного интеллекта"
"91187568","91187568","relevant_ai","true","false","","ai_core","18","software_services","Частное учреждение по реализации коммуникационных программ а","Выполнение работ по разработке программного комплекса автоматизированной проверки корректности использования логотипов организаций"
"91187968","91187968","relevant_ai","true","false","","ai_core","18","software_services","Частное учреждение по реализации коммуникационных программ а","Выполнение работ по разработке программного комплекса автоматизированной проверки корректности использования логотипов организаций"
"32515544865","91171784","relevant_ai","true","false","","ai_core","13","medical_ai_support","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИ","Оказание услуг по предоставлению простой (неисключительной) лицензии и внедрению программного обеспечения для видеоаналитики в ста"
"91162683","91162683","relevant_ai","true","true","","software_related","10","medical_ai_support","государственное бюджетное учреждение здравоохранения ""Беловс","Услуги системы поддержки принятия врачебных решений с применением технологий искусственного интеллекта"
"0846500000625000994","91180730","relevant_ai","true","true","","software_related","10","computer_vision","ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО РАЗМЕЩЕНИЮ ГОСЗ","Услуги по предоставлению доступа к Сервисам автоматического обслуживания абонентов с использованием технологии синтеза и распознав"
"91188656","91188656","ambiguous","false","false","false","ai_core","6","analytics_monitoring","ФОНД КАПИТАЛЬНОГО РЕМОНТА ОБЩЕГО ИМУЩЕСТВА В МНОГОКВАРТИРНЫХ","Оказание услуг по сопровождению подсистем информационно-аналитической системы для автоматизации деятельности регионального операто"
"91037223","91037223","relevant_soft","true","false","","automation_software","7","","","Поддержка Primo RPA Primo RPA"
"0841200000725002360","90985187","relevant_soft","true","true","","software_related","10","medical_ai_support","ОГКУ ""АГЗКО""","Оказание государственным медицинским организациям, расположенным на территории Костромской области, услуг по сопровождению государ"
"0373200234325000106","91001206","relevant_ai","true","true","","software_related","10","medical_ai_support","Государственное учреждение здравоохранения города Москвы ""На","Оказание услуг по интерпретации данных рентгенологических исследований с применением технологий искусственного интеллекта"
"90931504","90931504","relevant_ai","true","true","","software_related","10","medical_ai_support","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ГОС","Оказание услуг по обновлению, адаптации и сопровождению программного обеспечения медицинских изделий по описанию и интерпретации р"
"32515512927","90949637","relevant_soft","true","false","","automation_software","7","software_services","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ МОБИЛЬНЫЕ ","Оказание услуг по консультационной и технической поддержке программных роботов на базе платформы Sherpa RPA"
"90895222","90895222","relevant_ai","true","false","","ai_core","15","computer_vision","Евразийский электронный портал","Лицензии на RPA с функцией распознавания документов"
"rq_0319200039725001579","90889634","relevant_ai","true","true","","ai_core","10","medical_ai_support","краевое государственное бюджетное учреждение здравоохранения","Запрос цены. оказание услуг по предоставлению простой (неисключительной) лицензии обеспечения видеоаналитики в медицинских учрежде"
"0373200234325000102","90923718","relevant_ai","true","true","","software_related","10","gov_regulatory_analytics","Государственное учреждение здравоохранения города Москвы ""На","Оказание услуг по интерпретация данных рентгенографических исследований органов грудной клетки с применением технологий искусствен"
"0373200234325000103","90923722","relevant_ai","true","true","","software_related","10","gov_regulatory_analytics","Государственное учреждение здравоохранения города Москвы ""На","Оказание услуг по интерпретации данных рентгенологических исследований с применением технологий искусственного интеллекта"
"0373200234325000104","90923723","relevant_ai","true","true","","software_related","10","gov_regulatory_analytics","Государственное учреждение здравоохранения города Москвы ""На","Оказание услуг по интерпретации данных рентгенологических исследований с применением технологий искусственного интеллекта"
"0373200234325000105","90923727","relevant_ai","true","true","","software_related","10","gov_regulatory_analytics","Государственное учреждение здравоохранения города Москвы ""На","Оказание услуг по интерпретации данных рентгенологических исследований с применением технологий искусственного интеллекта"
"0361200015025006910","90869247","relevant_ai","true","true","","software_related","10","medical_ai_support","Областное бюджетное учреждение ""Сахалинское агентство проект","Оказание услуг по технической поддержке и сопровождению Сервиса поддержки принятия врачебных решений с применением технологий иску"
"rq_0387300001425000286","90851895","relevant_ai","true","false","","ai_core","9","software_services","Муниципальное казенное учреждение ""Управление логистики""","Запрос цены. Оказание услуг по развитию и обеспечению функционирования нейронной сети помощи гражданам, официальных ресурсов орган"
"0818500000825010213","90845442","ambiguous","false","true","true","ai_core","10","medical_ai_support","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ""ДИР","Оказание услуг по сопровождению подсистемы ГИС СЗ КК ""Региональный архив медицинских изображений, результатов диагностических иссл"
"32515497089","90840943","relevant_soft","true","false","","automation_software","7","software_services","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСОБЛГАЗ""","Поставка простой (неисключительной) лицензии PRIMO RPA"
"0848300045425001054","90708700","relevant_ai","true","true","","ai_core","10","analytics_monitoring","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР МУНИЦИПАЛЬНЫХ ЗАКУП","Оказание услуг по сбору, обработке, контент-анализу информации и сопровождению модулей информационно-аналитической системы с испол"
"90672343","90672343","relevant_soft","true","false","","ai_core","27","medical_ai_support","Закупки Вологодской облости Электронный магазин","Предоставление лицензии на неисключительное право использования программного обеспечения СКЗИ «КриптоПро CSP» версии 5.0 бессрочна"
"90679662","90679662","relevant_ai","true","false","","ai_core","15","computer_vision","Евразийский электронный портал","Лицензии на RPA с функцией распознавания документов"
"90675252","90675252","relevant_soft","true","true","","software_related","10","software_services","Торговая Система «ТЭК-Торг»","Закупка серверного оборудования и системы хранения данных в рамках реализации мероприятия 23-2 «Создание цифровой платформы разраб"
"90680793","90680793","relevant_ai","true","false","","ai_core","8","computer_vision","Азиатско-Тихоокеанский Банк (ОАО)","Итоги Запроса котировок на предоставление простой (неисключительной) лицензии права использования, внедрение и техническую поддерж"
"0190200000325015669","90686030","relevant_ai","true","false","","ai_core","8","computer_vision","Департамент государственного заказа и торговли Ямало-Ненецко","Оказание услуг по предоставлению доступа к ПО для автоматизированного распознавания документов на условиях простой (неисключительн"
"90638426","90638426","relevant_soft","true","false","","automation_software","7","software_services","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Т2 МОБАЙЛ""","Предоставления прав использования программного обеспечения и оказания услуг технической поддержки ""Sherpa Robotics""."
"rq_0190200000325000028","90632753","relevant_ai","true","false","","ai_core","8","software_services","Департамент государственного заказа и торговли Ямало-Ненецко","Запрос цены. Выполнение работ по сопровождению и технической поддержке сервиса предиктивной аналитики"
"90592785","90592785","relevant_ai","true","false","","ai_core","8","computer_vision","ФЕДЕРАЛЬНАЯ СЛУЖБА ПО ФИНАНСОВОМУ МОНИТОРИНГУ","Оказание услуг по оснащению центрального аппарата Росфинмониторинга комплексом распознавания документов"
"0818500000825009521","90546973","relevant_ai","true","true","","software_related","10","computer_vision","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ""ДИР","Оказание услуг по сопровождению системы поддержки принятия врачебных решений с применением технологий искусственного интеллекта по"
"rq_0848600048325000004","90555270","relevant_ai","true","true","","ai_core","10","analytics_monitoring","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""МУНИЦИПАЛЬНЫЙ ЦЕНТР УПРАВ","Запрос цены. Оказание услуг по сбору, обработке, контент-анализу информации и сопровождению модулей информационно-аналитической си"
"90547749","90547749","relevant_ai","true","false","","ai_core","8","","ЧУЗ ""КБ ""РЖД-Медицина"" г. Волгоград""","Программно-аппаратный комплекс для сканирования и распознавания документов"
"0128200000125007616","90510290","relevant_ai","true","true","","software_related","10","medical_ai_support","департамент имущественных и земельных отношений администраци","Оказание услуг по развитию программного обеспечения медицинского изделия с технологией искусственного интеллекта, применяющегося в"
"0361200015025006574","90531586","relevant_ai","true","true","","software_related","10","medical_ai_support","Областное бюджетное учреждение ""Сахалинское агентство проект","Оказание услуг по технической поддержке и сопровождению Сервиса поддержки принятия врачебных решений с применением технологий иску"
"90509181","90509181","relevant_soft","true","false","","automation_software","7","","ПАО ""КАМАЗ""","Лот № 45 Продление лицензий на программное обеспечение ""Primo RPA"""
"32515434333","90417111","relevant_ai","true","false","","ai_core","16","software_services","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""МОСКОВС","Поставка программно-аппаратного комплекса для реализации алгоритмов машинного обучения и интеллектуального анализа данных"
"rq_0387300001425000262","90404251","relevant_ai","true","false","","ai_core","9","software_services","Муниципальное казенное учреждение ""Управление логистики""","Запрос цены. Оказание услуг по развитию и обеспечению функционирования нейронной сети помощи гражданам, официальных ресурсов орган"
"0848200000525000078","90400728","relevant_ai","true","false","","ai_core","9","enterprise_rag_llm_assistant","Государственное казенное учреждение Московской области ""Моск","Поставка высокопроизводительной вычислительной платформы с использованием ускорителей искусственного интеллекта в целях реализации"
"32515429008","90374145","relevant_ai","true","false","","ai_core","9","software_services","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""НАУЧНО-ПРОИЗВОДСТВЕНН","Поставка сервера и оборудования к нему (сервер, ИБП, коммутатор, шкаф телекоммуникационный) для обучения нейросетевых моделей на в"
"90363698","90363698","relevant_soft","true","false","","automation_software","7","software_services","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГОРНО-МЕТАЛЛУРГИЧЕСКАЯ КОМПА","25-575 Лицензии (подписка) на программный продукт PIX RPA"
"0137200001225007767","90258507","relevant_soft","true","false","","ai_core","7","analytics_monitoring","Министерство конкурентной политики и тарифов Калужской облас","Оказание услуг на разработку автоматизированного процесса мониторинга раскрытия информации ресурсоснабжающими организациями (РСО) "
"90301115","90301115","relevant_soft","true","false","","automation_software","7","software_services","Торговая Система «ТЭК-Торг»","Лицензии на программное обеспечение роботизированной автоматизации процессов (PRIMO RPA) на 12 месяцев."
"0174500001125006512","90232311","relevant_ai","true","false","","ai_core","9","analytics_monitoring","ДЕПАРТАМЕНТ УПРАВЛЕНИЯ ДЕЛАМИ ГУБЕРНАТОРА И ПРАВИТЕЛЬСТВА СЕ","Оказание услуг по предоставлению простой (неисключительной) лицензий на программное обеспечение, содержащее результаты работ по сб"
"90213390","90213390","relevant_ai","true","true","","software_related","10","medical_ai_support","УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОК ТЮМЕНСКОЙ ОБЛАСТИ","Оказание услуг по сопровождению программного обеспечения медицинского изделия с технологией искусственного интеллекта «Система для"
"rq_0160200005725000422","90184224","relevant_ai","true","true","","software_related","10","medical_ai_support","министерство здравоохранения Саратовской области","Запрос цены. Оказание услуг по обновлению, адаптации и сопровождению программного обеспечения медицинских изделий по описанию и ин"
"90144878","90144878","relevant_ai","true","false","","ai_core","9","software_services","Евразийский электронный портал","Лабораторные расходные материалы для реализации научного проекта SEDS2023004 ""Полнофункциональная система SWIPT с использованием М"
"32515400500","90139535","relevant_ai","true","true","","software_related","10","medical_ai_support","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""МЕДИЦ","Оказание услуг по технической поддержке и сопровождению программного обеспечения медицинского изделия с технологией искусственного"
"0372100047625000231","90031875","relevant_ai","true","true","","automation_software","10","medical_ai_support","Федеральное государственное бюджетное учреждение ""Санкт-Пете","Выполнение работ по созданию автоматизированной системы «Интеграционная платформа для анализа компьютерной томографии и магнитно-р"
"90040473","90040473","relevant_soft","true","true","","software_related","10","software_services","Торговая Система «ТЭК-Торг»","Закупка серверного оборудования и системы хранения данных в рамках реализации мероприятия 23-2 «Создание цифровой платформы разраб"
"32515384895","90029585","relevant_ai","true","false","","software_related","7","medical_ai_support","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""МЕДИЦ","Оказание услуг по передаче неисключительных (пользовательских) лицензионных прав на медицинское изделие с технологией искусственно"
"90033914","90033914","relevant_soft","true","false","","automation_software","7","software_services","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГОРНО-МЕТАЛЛУРГИЧЕСКАЯ КОМПА","25-538 Лицензии (подписка) на программный продукт Smart-модуль от PIX RPA"
"0811500001125000111","89998949","relevant_ai","true","false","","ai_core","9","computer_vision","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЦИФРОВОЙ ТРАНСФОР","Модернизация информационной системы анализа видеопотока в целях обеспечения ее машинного обучения"
"0830500000225004235","89973177","relevant_ai","true","true","","software_related","10","voice_assistant_healthcare","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""ЦЕН","Оказание услуг по технической поддержке подсистемы обработки звонков граждан по номеру 122 по вопросу записи на прием к врачу за п"
"0174500001125006238","89964067","relevant_ai","true","false","","ai_core","9","analytics_monitoring","ДЕПАРТАМЕНТ УПРАВЛЕНИЯ ДЕЛАМИ ГУБЕРНАТОРА И ПРАВИТЕЛЬСТВА СЕ","Оказание услуг по предоставлению простой (неисключительной) лицензий на программное обеспечение, содержащее результаты работ по сб"
"0843500000225006267","89928835","relevant_ai","true","false","","ai_core","8","computer_vision","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ГОСУДАРСТВЕН","Оказание услуг по передаче неисключительных прав на Модуль распознавания документов для информационной системы «Автоматизированная"
"rq_0373100040325000158","89908135","relevant_ai","true","false","","ai_core","16","enterprise_rag_llm_assistant","Федеральное государственное бюджетное учреждение ""Учебно-мет","Запрос цены. Оказание услуг по апгрейду лицензий на программное обеспечение Sherpa Attended Robot и расширению функциональности су"
"rq_0367200006825000262","89908440","relevant_ai","true","true","","software_related","10","medical_ai_support","ГКУ ТО ""ЦИТТО""","Запрос цены. Оказание услуг по сопровождению программного обеспечения медицинского изделия с технологией искусственного интеллекта"
"0811500001125000109","89904147","relevant_ai","true","false","","ai_core","9","enterprise_rag_llm_assistant","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЦИФРОВОЙ ТРАНСФОР","Модернизация государственной информационной системы Республики Татарстан «Цифровые услуги Республики Татарстан» в целях обеспечени"
"rq_0848200000525000249","89816879","relevant_ai","true","false","","ai_core","9","enterprise_rag_llm_assistant","Государственное казенное учреждение Московской области ""Моск","Запрос цены. Поставка высокопроизводительной вычислительной платформы с использованием ускорителей искусственного интеллекта в цел"
"0848200000525000063","89810274","relevant_ai","true","true","","ai_core","10","software_services","Государственное казенное учреждение Московской области ""Моск","Поставка высокопроизводительной вычислительной платформы с использованием ускорителей искусственного интеллекта для внедрения техн"
"rq_0361200014925000039","89752715","relevant_ai","true","true","","software_related","10","medical_ai_support","Государственное бюджетное учреждение здравоохранения ""Сахали","Запрос цены. Оказание услуг по технической поддержке и сопровождению Сервиса поддержки принятия врачебных решений с применением те"
"rq_0174200002525000181","89751807","relevant_ai","true","false","","ai_core","9","software_services","ГУИС Севастополя","Запрос цены. Оказание услуг по предоставлению простой (неисключительной) лицензий на программное обеспечение, содержащее результат"
"0362400002225000335","89733546","relevant_ai","true","false","","automation_software","13","medical_ai_support","","Оказание услуг по передаче прав на условиях простой (неисключительной) лицензии и внедрению программного обеспечения системы подде"
"rq_0174200002525000178","89716683","relevant_ai","true","false","","ai_core","9","software_services","ГУИС Севастополя","Запрос цены. Оказание услуг по предоставлению простой (неисключительной) лицензий на программное обеспечение, содержащее результат"
"0358100006225000527","89703889","relevant_ai","true","true","","software_related","10","software_services","""Клиническая больница №2 Федерального государственного учреж","Передача на условиях простой (неисключительной) лицензии прав пользования программным обеспечением системы поддержки принятия врач"
"rq_0318200028125001601","89651120","relevant_ai","true","true","","software_related","10","medical_ai_support","государственное бюджетное учреждение здравоохранения ""Детска","Запрос цены. Организация омниканального контактного центра по приему и обработке голосовых и неголосовых обращений с использование"
"rq_0318200073525000048","89651212","relevant_ai","true","true","","software_related","10","computer_vision","государственное бюджетное учреждение здравоохранения ""Медици","Запрос цены. Оказание услуг по сопровождению системы поддержки принятия врачебных решений с применением технологий искусственного "
"0146500000325000012","89644344","relevant_ai","true","false","","ai_core","9","analytics_monitoring","УПРАВЛЕНИЕ ЦИФРОВОГО РАЗВИТИЯ ЛИПЕЦКОЙ ОБЛАСТИ","Услуги по адаптации системы электронного документооборота Правительства Липецкой области и исполнительных органов государственной "
"rq_0160200005725000409","89619426","relevant_ai","true","true","","software_related","10","medical_ai_support","министерство здравоохранения Саратовской области","Запрос цены. Адаптации и сопровождению программного обеспечения медицинских изделий по описанию и интерпретации рентгенологических"
"89613777","89613777","relevant_soft","true","false","","automation_software","7","process_automation","Общество с ограниченной ответственностью «Газпром мобильные ","Предоставление неисключительных прав использования программ для ЭВМ для роботизации бизнес-процессов"
"32515323586","89618183","relevant_soft","true","false","","automation_software","7","process_automation","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ МОБИЛЬНЫЕ ","Предоставление неисключительных прав использования программ для ЭВМ для роботизации бизнес-процессов"
"0373200234325000080","89555493","relevant_ai","true","true","","software_related","10","gov_regulatory_analytics","Государственное учреждение здравоохранения города Москвы ""На","Оказание услуг по интерпретации данных маммографических исследований с применением технологий искусственного интеллекта"
"rq_0318200073525000044","89582607","ambiguous","false","true","true","ai_core","10","medical_ai_support","государственное бюджетное учреждение здравоохранения ""Медици","Запрос цены. Оказание услуг по сопровождению подсистемы ГИС СЗ КК ""Региональный архив медицинских изображений, результатов диагнос"
"32515311882","89517892","relevant_ai","true","false","","automation_software","13","medical_ai_support","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""МЕДИЦ","Оказание услуг по предоставлению простой (неисключительной) лицензии и внедрению программного обеспечения системы поддержки принят"
"89525519","89525519","relevant_ai","true","false","","automation_software","13","medical_ai_support","Торговая Система «ТЭК-Торг»","Оказание услуг по предоставлению простой (неисключительной) лицензии и внедрению программного обеспечения системы поддержки принят"
"89530166","89530166","relevant_ai","true","true","","software_related","10","software_services","Торговая Система «ТЭК-Торг»","Программно-аппаратный комплекс реализации технологий искусственного интеллекта в различных отраслях ( в составе: ноутбук)"
"89535393","89535393","relevant_ai","true","true","","software_related","10","software_services","Торговая Система «ТЭК-Торг»","Программно-аппаратный комплекс реализации технологий искусственного интеллекта в различных отраслях (в составе: автоматизированное"
"89510461","89510461","relevant_ai","true","false","","ai_core","8","computer_vision","Автономная некоммерческая организация «Центр экономического ","Внедрение сервиса для сбора, распознавания документов кандидатов на трудоустройство, кандидатов на заключение договоров на выполне"
"32515313373","89534407","relevant_soft","true","false","","automation_software","7","software_services","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ИНФОРМАЦИ","Предоставление права использования программного обеспечения PIX RPA (PIX Robot + PIX Studio, PIX Master) на условиях простой (неис"
"89439307","89439307","relevant_ai","true","true","","software_related","10","software_services","Акционерное общество «Русатом Энерджи Проджектс» (ИНН 970516","Разработка программного обеспечения для анализа требований нормативных документов при помощи технологий искусственного интеллекта "
"89444461","89444461","relevant_ai","true","true","","ai_core","10","software_services","Акционерное общество «Росатом Энергетические проекты»","Мониторинг цен в электронной форме на Разработка программного обеспечения для анализа требований нормативных документов при помощи"
"0123200000325001805","89453152","relevant_ai","true","true","","software_related","10","medical_ai_support","управление государственного заказа Амурской области","Оказание услуг по предоставлению доступа к данным дистанционного зондирования Земли на территорию Амурской области и инструментам "
"89436494","89436494","relevant_ai","true","true","","software_related","10","software_services","АО ""РЭП""","Разработка программного обеспечения для анализа требований нормативных документов при помощи технологий искусственного интеллекта "
"0841200000725001835","89380742","relevant_ai","true","true","","software_related","10","medical_ai_support","ОГКУ ""АГЗКО""","Оказание услуг по эксплуатации Единой информационной системы в сфере здравоохранения Костромской области в части сопровождения мод"
"rq_0848200000525000227","89353820","relevant_ai","true","true","","ai_core","10","software_services","Государственное казенное учреждение Московской области ""Моск","Запрос цены. Поставка высокопроизводительной вычислительной платформы с использованием ускорителей искусственного интеллекта для в"
"0173100005125000022","89331830","relevant_ai","true","true","","software_related","10","software_services","Федеральная служба по регулированию алкогольного рынка","Выполнение работ по доработке системы официального информирования и управления обращениями граждан и организаций, поступивших в эл"
"0847500000925001719","89301780","relevant_ai","true","false","","automation_software","13","medical_ai_support","МАГАДАНСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""Ц","Оказание услуг по предоставлению простой (неисключительной) лицензии и внедрению программного обеспечения системы поддержки принят"
"89257436","89257436","relevant_ai","true","false","","ai_core","8","computer_vision","ETPRF","Запрос котировок на предоставление простой (неисключительной) лицензии права использования, внедрение и техническую поддержку сист"
"32515272492","89238398","relevant_ai","true","false","","ai_core","8","computer_vision","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""НОВОК","Поставка программно-аппаратного комплекса сканирования и распознавания документов (среди субъектов малого и среднего предпринимате"
"32515269759","89214445","relevant_soft","true","false","","automation_software","7","analytics_monitoring","АКЦИОНЕРНОЕ ОБЩЕСТВО ""НОВОСИБИРСКЭНЕРГОСБЫТ""","Выполнение работ по настройке и внедрению решения PIX RPA для автоматизации бизнес-процесса распределения денежных средств по испо"
"rq_0123200000925000026","89174132","relevant_ai","true","true","","software_related","10","software_services","министерство сельского хозяйства Амурской области","Запрос цены. Оказание услуг по предоставлению доступа к данным дистанционного зондирования Земли на территорию Амурской области и "
"89149157","89149157","relevant_soft","true","false","","automation_software","7","software_services","Торговая Система «ТЭК-Торг»","1621-25-НЗ-147 на Передачу сертификатов/ключей активации, удостоверяющих право на получение услуг по технической поддержке програм"
"32515250058","89069718","relevant_ai","true","false","","ai_core","9","enterprise_rag_llm_assistant","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""ЦИФРОВЫЕ ","Выполнение работ по развитию «Сервиса дообучения и использования больших языковых моделей»"
"89052126","89052126","relevant_ai","true","true","","software_related","10","computer_vision","ГЛАВНОЕ КОНТРОЛЬНОЕ УПРАВЛЕНИЕ МОСКОВСКОЙ ОБЛАСТИ","Оказание услуг по распознаванию (обработке) электронных образов первичных учетных документов (электронных первичных учетных докуме"
"rq_0848200000525000200","89018581","relevant_ai","true","true","","software_related","10","software_services","Государственное казенное учреждение Московской области ""Моск","Запрос цены. Поставка высокопроизводительной вычислительной платформы с использованием ускорителей искусственного интеллекта для в"
"0369300171425000005","88939822","relevant_ai","true","true","","software_related","10","computer_vision","муниципальное бюджетное учреждение ""Комплексный центр социал","Оказание услугу по предоставлению лицензии на право использовать компьютерное программное обеспечение для автоматизированной исход"
"88953193","88953193","relevant_ai","true","false","","ai_core","9","","ОАО Магнитогорский металлургический комбинат","Торги на РМ и комплектующие для ВТ компьютерного зрения"
"32515224869","88888214","relevant_ai","true","false","","ai_core","9","analytics_monitoring","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮГО-ЗАПАДНАЯ ТЭЦ""","Оказание услуг по передаче неисключительных прав пользования и настройке программного обеспечения аппаратно-программного комплекса"
"0137200001225005799","88852239","relevant_ai","true","false","","ai_core","15","computer_vision","Министерство конкурентной политики и тарифов Калужской облас","Оказание услуг по разработке автоматизированного процесса на базе технологии распознавания документов (OCR) и технологии программи"
"rq_0372100047625000296","88870267","relevant_ai","true","true","","automation_software","10","medical_ai_support","Федеральное государственное бюджетное учреждение ""Санкт-Пете","Запрос цены. Выполнение работ по созданию автоматизированной системы «Интеграционная платформа для анализа компьютерной томографии"
"0190200000325011421","88851794","relevant_ai","true","false","","ai_core","8","computer_vision","Департамент государственного заказа и торговли Ямало-Ненецко","Выполнение работ по доработке (модернизации) сервиса предиктивной аналитики"
"rq_0148200001325000004","88805678","relevant_ai","true","true","","software_related","10","computer_vision","Главное контрольное управление Московской области","Запрос цены. Оказание услуг по распознаванию (обработке) электронных образов первичных учетных документов (электронных первичных у"
