tender_id,tenderguru_card_id,tender_name,customer,sphere,sphere_label,confidence,evidence,secondary_spheres,needs_review,model,source,classified_at
"rq_0372200278526000007","91639891","Запрос цены. Оказание услуг по сопровождению автоматизированной системы «004» государственной информационной системы Санкт-Петербурга «Аппаратно-программный комплекс «Безопасный город» в 2026 году","Санкт-Петербургское государственное казенное учреждение ""Управление информационных технологий и связи""","security","Безопасность","high","Предмет относится к безопасности, видеонаблюдению, защите информации или системам предупреждения инцидентов.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.615Z"
"0373100029526000006","91621617","Поставка размеченных датасетов для создания модели машинного обучения на токарном оборудовании, установленном на производственных площадках АО «АВТОВАЗ» или аналогичном оборудовании, с настройкой адаптера передачи данных в ходе эксплуатации и пилотирования системы прогнозного обслуживания","государственное образовательное учреждение высшего профессионального образования ""Московский государственный институт радиотехники, электроники и автоматики (технический университет)""","education_science","Образование / наука","high","Сфера применения связана с образовательным или научным учреждением, обучением или учебными системами.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.615Z"
"91595285","91595285","Оказание услуг системы поддержки принятия врачебных решений с применением технологий искусственного интеллекта","ООО ""КУЗБАСС-ТЕНДЕР""","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.615Z"
"91562449","91562449","Оказание услуг системы поддержки принятия врачебных решений с применением технологий искусственного интеллекта","МБЛПУ ""ГКБ № 1""","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.616Z"
"32615619725","91568034","Оказание услуг по предоставлению неисключительной лицензии на использование программного обеспечения для ведения пабликов в соцсетях с использованием технологий искусственного интеллекта","МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""МЕДИАЦЕНТР""","telecom_media","Телеком / медиа / связь","high","Сфера применения связана с телекомом, медиа, связью или публичными коммуникациями.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.616Z"
"0173100011226000001","91579267","Выполнение работ по развитию Единой информационной системы Федеральной службы по финансовому мониторингу","Федеральная служба по финансовому мониторингу","finance_insurance","Финансы / страхование","high","Предмет относится к финансовым, бюджетным, банковским или страховым процессам.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.616Z"
"rq_0387300001426000012","91524550","Запрос цены. Оказание услуг по развитию и обеспечению функционирования нейронной сети помощи гражданам, официальных ресурсов органов местного самоуправления","Муниципальное казенное учреждение ""Управление логистики""","transport_logistics","Транспорт / логистика","high","Предмет относится к транспорту, логистике, парковкам, дорожному движению или транспортным системам.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.616Z"
"rq_0372200278526000003","91472317","Запрос цены. Оказание услуг по сопровождению автоматизированной системы «004» государственной информационной системы Санкт-Петербурга «Аппаратно-программный комплекс «Безопасный город» в 2026 году","Санкт-Петербургское государственное казенное учреждение ""Управление информационных технологий и связи""","security","Безопасность","high","Предмет относится к безопасности, видеонаблюдению, защите информации или системам предупреждения инцидентов.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.616Z"
"91440403","91440403","Корпоративная платформа управления знаниями","Workspace","it_internal","Внутренняя ИТ-автоматизация","medium","Видна ИТ-задача или лицензия, но прикладная отрасль не раскрыта достаточно явно.","","true","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.616Z"
"rq_0190200000325000029","91377683","Запрос цены. Оказание услуг по сопровождению интеграционного протокола обмена данными между ПО «СберТранспорт» и Сервисом предиктивной аналитики","Департамент государственного заказа и торговли Ямало-Ненецкого автономного округа","transport_logistics","Транспорт / логистика","high","Предмет относится к транспорту, логистике, парковкам, дорожному движению или транспортным системам.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.616Z"
"32515583179","91373045","Оказание услуг местной телефонной связи (sip телефония (АТС)) в 2026 г. по адресу: г. Москва, ул. Молодогвардейская, дом 46 корп.1","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВСЕРОССИЙСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ЮСТИЦИИ (РПА МИНЮСТА РОССИИ)""","education_science","Образование / наука","high","Сфера применения связана с образовательным или научным учреждением, обучением или учебными системами.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.616Z"
"32515582514","91368235","Развитие и техническое сопровождение системы в рамках оказания услуг по реализации мероприятий в рамках проводимых центральными исполнительными органами власти Московской области информационных кампаний, направленных на повышение степени интереса населения региона и бизнеса к социально-значимым, культурным и экономическим событиям и проектам Московской области, а так же повышение степени информированности населения Московской области о деятельности органов государственной власти Московской области в решении актуальных социально-экономических вопросов","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ МОСКОВСКОЙ ОБЛАСТИ ""ДИЗАЙН-БЮРО""","culture_sport","Культура / спорт / туризм","high","Предмет относится к культуре, спорту, музеям, медиаархивам или выставочной деятельности.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.616Z"
"0139200000125019123","91336424","Оказание услуг по сопровождению системы поддержки принятия врачебных решений (СППВР) с применением технологий искусственного интеллекта по описанию и интерпретации маммографических исследований","Управление государственного заказа Кемеровской области","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.616Z"
"0190200000325017243","91314185","Выполнение работ по сопровождению и технической поддержке сервиса предиктивной аналитики","Департамент государственного заказа и торговли Ямало-Ненецкого автономного округа","retail_commerce","Ритейл / коммерция","high","Заказчик или предмет связан с ритейлом, торговлей или коммерческой e-commerce площадкой.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.616Z"
"0373100029525000681","91270214","Оказание услуг по разработке модели машинного обучения для системы предиктивной аналитики поведения токарного оборудования, установленного на производственных площадках АО «АВТОВАЗ»","государственное образовательное учреждение высшего профессионального образования ""Московский государственный институт радиотехники, электроники и автоматики (технический университет)""","education_science","Образование / наука","high","Сфера применения связана с образовательным или научным учреждением, обучением или учебными системами.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.616Z"
"0818500000825011179","91269052","Организация омниканального контактного центра по приему и обработке голосовых и неголосовых обращений с использованием голосовых роботов, применением технологий искусственного интеллекта","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""","it_internal","Внутренняя ИТ-автоматизация","medium","Видна ИТ-задача или лицензия, но прикладная отрасль не раскрыта достаточно явно.","","true","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.616Z"
"0373100029525000684","91275989","Поставка размеченных датасетов для создания модели машинного обучения на токарном оборудовании, установленном на производственных площадках АО «АВТОВАЗ» или аналогичном оборудовании, с настройкой адаптера передачи данных в ходе эксплуатации и пилотирования системы прогнозного обслуживания","государственное образовательное учреждение высшего профессионального образования ""Московский государственный институт радиотехники, электроники и автоматики (технический университет)""","education_science","Образование / наука","high","Сфера применения связана с образовательным или научным учреждением, обучением или учебными системами.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.616Z"
"91239622","91239622","Оказание услуг по поддержке программных роботов в количестве двух по технологии RPA (роботы с процессами ""Статус обеспечения ремонтов"", ""Актуализация плановых цен в SAP"") с обслуживанием запросов в рабочие дни, установленные действующим законодательством с 07:00 до 19:00 GMT +6:00 в течение 2026 года","ОАО ""Уральская Сталь""","construction","Строительство","high","Сфера применения связана со строительством, недвижимостью, благоустройством или кадастровыми данными.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.616Z"
"91194601","91194601","Выполнение работ по разработке программного комплекса автоматизированной проверки корректности использования логотипов организаций атомной отрасли на графических макетах с применением технологий компьютерного зрения и машинного обучения","Частное учреждение «Центр коммуникаций»","industry_energy","Промышленность / энергетика","high","Сфера применения связана с промышленностью, энергетикой, производством или ТЭК.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.616Z"
"rq_0113200003325000672","91192644","Запрос цены. Оказание услуг по техническому сопровождению программного обеспечения медицинского изделия с технологией искусственного интеллекта, применяющегося в ГИС РС ЕГИСЗ, на программное обеспечение «Система для поддержки принятия врачебных решений «Webiomed»","Министерство здравоохранения Удмуртской Республики","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.616Z"
"0139200000125018671","91199760","Услуга системы поддержки принятия врачебных решений с применением технологий искусственного интеллекта","Управление государственного заказа Кемеровской области","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.616Z"
"91187568","91187568","Выполнение работ по разработке программного комплекса автоматизированной проверки корректности использования логотипов организаций атомной отрасли на графических макетах с применением технологий компьютерного зрения и машинного обучения","Частное учреждение по реализации коммуникационных программ атомной отрасли «Центр коммуникаций» (ИНН 9705152344)","industry_energy","Промышленность / энергетика","high","Сфера применения связана с промышленностью, энергетикой, производством или ТЭК.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.616Z"
"91187968","91187968","Выполнение работ по разработке программного комплекса автоматизированной проверки корректности использования логотипов организаций атомной отрасли на графических макетах с применением технологий компьютерного зрения и машинного обучения","Частное учреждение по реализации коммуникационных программ атомной отрасли «Центр коммуникаций» (ИНН 9705152344)","industry_energy","Промышленность / энергетика","high","Сфера применения связана с промышленностью, энергетикой, производством или ТЭК.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.616Z"
"32515544865","91171784","Оказание услуг по предоставлению простой (неисключительной) лицензии и внедрению программного обеспечения для видеоаналитики в стационарных медицинских учреждениях для предупреждения неблагоприятных событий, возникающих с пациентами, с применением технологий искусственного интеллекта","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ) ""РЕСПУБЛИКАНСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА №3""","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.617Z"
"91162683","91162683","Услуги системы поддержки принятия врачебных решений с применением технологий искусственного интеллекта","государственное бюджетное учреждение здравоохранения ""Беловская городская многопрофильная больница""","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.617Z"
"0846500000625000994","91180730","Услуги по предоставлению доступа к Сервисам автоматического обслуживания абонентов с использованием технологии синтеза и распознавания речи абонента, технологий искусственного интеллекта, а также техническое сопровождение настроенных Сервисов","ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО РАЗМЕЩЕНИЮ ГОСЗАКАЗА ЛИПЕЦКОЙ ОБЛАСТИ""","public_admin","Госуправление","high","Сфера применения относится к государственным или муниципальным процессам без более конкретной отрасли.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.617Z"
"91188656","91188656","Оказание услуг по сопровождению подсистем информационно-аналитической системы для автоматизации деятельности регионального оператора «АИС ГОРОД» и по техническому сопровождению автоматизации бизнес процессов деятельности (системная интеграция) на 1 полугодие 2026 года","ФОНД КАПИТАЛЬНОГО РЕМОНТА ОБЩЕГО ИМУЩЕСТВА В МНОГОКВАРТИРНЫХ ДОМАХ В САРАТОВСКОЙ ОБЛАСТИ","construction","Строительство","high","Сфера применения связана со строительством, недвижимостью, благоустройством или кадастровыми данными.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.617Z"
"0138300000125000597","91131175","ЭА412-25 На Оказание услуг на предоставление неисключительных (пользовательских) прав на использование программных комплексов «Бюджет-NEXT», ""Архив-СМАРТ"", Целевые программы-СМАРТ, в рамках реализации муниципальной программы ""Совершенствование системы муниципального управления и укрепление гражданского общества в Елизовском муниципальном районе на 2025-2029 годы""","Управление экономического развития администрации Елизовского муниципального района - муниципальное учреждение","finance_insurance","Финансы / страхование","high","Предмет относится к финансовым, бюджетным, банковским или страховым процессам.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.617Z"
"91037223","91037223","Поддержка Primo RPA Primo RPA","","it_internal","Внутренняя ИТ-автоматизация","medium","Видна ИТ-задача или лицензия, но прикладная отрасль не раскрыта достаточно явно.","","true","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.617Z"
"0841200000725002360","90985187","Оказание государственным медицинским организациям, расположенным на территории Костромской области, услуг по сопровождению государственной информационной системы «Региональная медицинская информационная система»","ОГКУ ""АГЗКО""","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.617Z"
"0373200234325000106","91001206","Оказание услуг по интерпретации данных рентгенологических исследований с применением технологий искусственного интеллекта","Государственное учреждение здравоохранения города Москвы ""Научно-практический центр медицинской радиологии"" Департамента здравоохранения города Москвы","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.617Z"
"90931504","90931504","Оказание услуг по обновлению, адаптации и сопровождению программного обеспечения медицинских изделий по описанию и интерпретации рентгенологических исследований (рентгенограмм и флюорограмм) органов грудной клетки, по описанию и интерпретации исследований компьютерной томографии органов грудной клетки, по описанию и интерпретации рентгенологических исследований (маммограмм) с целью поддержки принятия врачебных решений с применением технологий искусственного интеллекта для нужд медицинских организаций Саратовской области","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ГОСУДАРСТВЕННОЕ АГЕНТСТВО ПО ЦЕНТРАЛИЗАЦИИ ЗАКУПОК""","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.617Z"
"32515512927","90949637","Оказание услуг по консультационной и технической поддержке программных роботов на базе платформы Sherpa RPA","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ МОБИЛЬНЫЕ КОМПРЕССОРНЫЕ СТАНЦИИ""","industry_energy","Промышленность / энергетика","high","Сфера применения связана с промышленностью, энергетикой, производством или ТЭК.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.617Z"
"90895222","90895222","Лицензии на RPA с функцией распознавания документов","Евразийский электронный портал","it_internal","Внутренняя ИТ-автоматизация","medium","Видна ИТ-задача или лицензия, но прикладная отрасль не раскрыта достаточно явно.","","true","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.617Z"
"rq_0319200039725001579","90889634","Запрос цены. оказание услуг по предоставлению простой (неисключительной) лицензии обеспечения видеоаналитики в медицинских учреждениях для предупреждения неблагоприятных событий, возникающих с пациентами, с применением технологий искусственного интеллекта","краевое государственное бюджетное учреждение здравоохранения ""Краевая клиническая больница""","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.617Z"
"0373200234325000102","90923718","Оказание услуг по интерпретация данных рентгенографических исследований органов грудной клетки с применением технологий искусственного интеллекта","Государственное учреждение здравоохранения города Москвы ""Научно-практический центр медицинской радиологии"" Департамента здравоохранения города Москвы","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.617Z"
"0373200234325000103","90923722","Оказание услуг по интерпретации данных рентгенологических исследований с применением технологий искусственного интеллекта","Государственное учреждение здравоохранения города Москвы ""Научно-практический центр медицинской радиологии"" Департамента здравоохранения города Москвы","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.617Z"
"0373200234325000104","90923723","Оказание услуг по интерпретации данных рентгенологических исследований с применением технологий искусственного интеллекта","Государственное учреждение здравоохранения города Москвы ""Научно-практический центр медицинской радиологии"" Департамента здравоохранения города Москвы","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.617Z"
"0373200234325000105","90923727","Оказание услуг по интерпретации данных рентгенологических исследований с применением технологий искусственного интеллекта","Государственное учреждение здравоохранения города Москвы ""Научно-практический центр медицинской радиологии"" Департамента здравоохранения города Москвы","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.617Z"
"0361200015025006910","90869247","Оказание услуг по технической поддержке и сопровождению Сервиса поддержки принятия врачебных решений с применением технологий искусственного интеллекта по интерпретации электронных медицинских документов, на базе электронной медицинской карты пациента МИС","Областное бюджетное учреждение ""Сахалинское агентство проектов развития""","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.617Z"
"rq_0387300001425000286","90851895","Запрос цены. Оказание услуг по развитию и обеспечению функционирования нейронной сети помощи гражданам, официальных ресурсов органов местного самоуправления","Муниципальное казенное учреждение ""Управление логистики""","transport_logistics","Транспорт / логистика","high","Предмет относится к транспорту, логистике, парковкам, дорожному движению или транспортным системам.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.617Z"
"0818500000825010213","90845442","Оказание услуг по сопровождению подсистемы ГИС СЗ КК ""Региональный архив медицинских изображений, результатов диагностических исследований""","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.617Z"
"32515497089","90840943","Поставка простой (неисключительной) лицензии PRIMO RPA","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСОБЛГАЗ""","utilities","ЖКХ / коммунальная инфраструктура","high","Заказчик или предмет связан с ЖКХ, ресурсоснабжением или коммунальной инфраструктурой.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.617Z"
"32515491129","90794377","Оказание услуг по предоставлению сервисного сопровождения программного продукта 1С: «1С:Университет ПРОФ. Активация возможности обновления конфигурации на 12 месяцев. Электронная поставка»","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВСЕРОССИЙСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ЮСТИЦИИ (РПА МИНЮСТА РОССИИ)""","education_science","Образование / наука","high","Сфера применения связана с образовательным или научным учреждением, обучением или учебными системами.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.617Z"
"0848300045425001054","90708700","Оказание услуг по сбору, обработке, контент-анализу информации и сопровождению модулей информационно-аналитической системы с использованием технологий искусственного интеллекта для нужд МКУ «Муниципальный центр управления регионом Одинцовского городского округа Московской области» в 2026 году (первое полугодие)","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР МУНИЦИПАЛЬНЫХ ЗАКУПОК ОДИНЦОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА МОСКОВСКОЙ ОБЛАСТИ""","telecom_media","Телеком / медиа / связь","high","Сфера применения связана с телекомом, медиа, связью или публичными коммуникациями.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.618Z"
"90672343","90672343","Предоставление лицензии на неисключительное право использования программного обеспечения СКЗИ «КриптоПро CSP» версии 5.0 бессрочная. Дистрибутив СКЗИ ""КриптоПро CSP"" версии 5.0 на DVD. Формуляры","Закупки Вологодской облости Электронный магазин","retail_commerce","Ритейл / коммерция","high","Заказчик или предмет связан с ритейлом, торговлей или коммерческой e-commerce площадкой.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.618Z"
"90679662","90679662","Лицензии на RPA с функцией распознавания документов","Евразийский электронный портал","it_internal","Внутренняя ИТ-автоматизация","medium","Видна ИТ-задача или лицензия, но прикладная отрасль не раскрыта достаточно явно.","","true","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.618Z"
"90675252","90675252","Закупка серверного оборудования и системы хранения данных в рамках реализации мероприятия 23-2 «Создание цифровой платформы разработки и сопровождения государственных цифровых платформ и информационных систем» подпрограммы 2 «Инфраструктура цифрового развития» государственной программы «Цифровое развитие Беларуси» на 2021 – 2025 годы","Торговая Система «ТЭК-Торг»","industry_energy","Промышленность / энергетика","high","Сфера применения связана с промышленностью, энергетикой, производством или ТЭК.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.618Z"
"90680793","90680793","Итоги Запроса котировок на предоставление простой (неисключительной) лицензии права использования, внедрение и техническую поддержку системы распознавания документов (далее – OCR) для нужд Азиатско-Тихоокеанский Банк» (АО)","Азиатско-Тихоокеанский Банк (ОАО)","finance_insurance","Финансы / страхование","high","Предмет относится к финансовым, бюджетным, банковским или страховым процессам.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.618Z"
"0190200000325015669","90686030","Оказание услуг по предоставлению доступа к ПО для автоматизированного распознавания документов на условиях простой (неисключительной) лицензии","Департамент государственного заказа и торговли Ямало-Ненецкого автономного округа","retail_commerce","Ритейл / коммерция","high","Заказчик или предмет связан с ритейлом, торговлей или коммерческой e-commerce площадкой.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.618Z"
"90638426","90638426","Предоставления прав использования программного обеспечения и оказания услуг технической поддержки ""Sherpa Robotics"".","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Т2 МОБАЙЛ""","telecom_media","Телеком / медиа / связь","high","Сфера применения связана с телекомом, медиа, связью или публичными коммуникациями.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.618Z"
"rq_0190200000325000028","90632753","Запрос цены. Выполнение работ по сопровождению и технической поддержке сервиса предиктивной аналитики","Департамент государственного заказа и торговли Ямало-Ненецкого автономного округа","retail_commerce","Ритейл / коммерция","high","Заказчик или предмет связан с ритейлом, торговлей или коммерческой e-commerce площадкой.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.618Z"
"90592785","90592785","Оказание услуг по оснащению центрального аппарата Росфинмониторинга комплексом распознавания документов","ФЕДЕРАЛЬНАЯ СЛУЖБА ПО ФИНАНСОВОМУ МОНИТОРИНГУ","finance_insurance","Финансы / страхование","high","Предмет относится к финансовым, бюджетным, банковским или страховым процессам.","","false","gpt-4.1-mini","codex_local_classifier","2026-05-29T10:24:23.618Z"
