tender_num,classification,relevant,score,reason,domain_terms,ai_automation_terms,platform_terms,negative_terms,queries,groups,sources,fz,status,name,customer,price_rub,publish_date,deadline,tender_link
"32616040505","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""архив документов""","edo_archive","card; attached_file","223-ФЗ Иной способ","Закупка завершена","Оказание услуг по разработке документации в целях получения комплексного экологического разрешения и получению комплексного экологического разрешения в порядке, предусмотренном действующим законодательством РФ, в отношении объекта II категории ГУП Чувашской Республики «БОС» Минстроя Чувашии (ОП «ВКХ пгт.Вурнары», код объекта 97-0116-006064-П)","ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ЧУВАШСКОЙ РЕСПУБЛИКИ ""БИОЛОГИЧЕСКИЕ ОЧИСТНЫЕ СООРУЖЕНИЯ"" МИНИСТЕРСТВА СТРОИТЕЛЬСТВА, АРХИТЕКТУРЫ И ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА ЧУВАШСКОЙ РЕСПУБЛИКИ","3459166.67","25.05.2026","28.05.2026","https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32616040505"
"32616042711","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""электронный архив""","edo_archive","card; attached_file","223-ФЗ Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства","Подача заявок","Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, № АРХ-42-2026 по выбору организации на право заключения договора на выполнение работ по ремонту бытовой части ледокола «Диксон» Архангельского управления Арктического бассейнового филиала ФГУП «Росморпорт»","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОРТ""","2415189.00","25.05.2026","01.06.2026","https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32616042711"
"0167200003426004493","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""электронный архив""","edo_archive","card; attached_file","44-ФЗ Запрос котировок в электронной форме","Подача заявок","Поставка нефтепродуктов с использованием топливных электронных карт","УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОК ТЮМЕНСКОЙ ОБЛАСТИ","60474.00","25.05.2026","01.06.2026","https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0167200003426004493"
"32616042362","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""электронный архив""","edo_archive","card; attached_file","223-ФЗ Иной способ","Закупка завершена","Оказание услуг по техническому сопровождению программного продукта «STOR-M 3» системы электронного архива СПб ГУП «АТС Смольного»","САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""АВТОМАТИЧЕСКАЯ ТЕЛЕФОННАЯ СТАНЦИЯ СМОЛЬНОГО""","1719154.00","25.05.2026","","https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32616042362"
"0372200067526000028","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""электронный архив""","edo_archive","card; attached_file","44-ФЗ Запрос котировок в электронной форме","Подача заявок","Оказание услуг по проведению периодических и предварительных медицинских осмотров сотрудников","САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""САДОВО-АРХИТЕКТУРНЫЙ КОЛЛЕДЖ""","345059.52","25.05.2026","01.06.2026","https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0372200067526000028"
"0187300008526000073","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""электронный архив""","edo_archive","card; attached_file","44-ФЗ Запрос котировок в электронной форме","Подача заявок","Оказание услуг по предоставлению лицензии на операционную систему специального назначения «Astra Linux Special Edition» для 64-х разрядной платформы на базе процессорной архитектуры х86-64, вариант лицензирования «Орел», РУСБ. 100015-10, способ передачи электронный, для рабочий станции, на срок действия исключительного права, с включенными обновлениями Тип 1 на 12 мес. для Комитета по образованию администрации Белоярского района.","АДМИНИСТРАЦИЯ БЕЛОЯРСКОГО РАЙОНА","311416.67","25.05.2026","01.06.2026","https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0187300008526000073"
"32616043002","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""согласование документов""","edo_workflow","card; attached_file","223-ФЗ Конкурс в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства","Подача заявок","Инженерные изыскания, разработка и согласование проектной (ПД) и рабочей документации (РД) «Реконструкция ПС 110/6кВ «ГПП-2 ПХЗ» с заменой отдельных видов оборудования»","АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЕГИОНАЛЬНАЯ СЕТЕВАЯ КОМПАНИЯ""","8500000.00","25.05.2026","03.06.2026","https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32616043002"
"0301100003526000026","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""регистрация документов""","edo_workflow","card; attached_file","44-ФЗ Электронный аукцион","Подача заявок","Услуги по техническому обслуживанию и текущему ремонту вычислительной техники (АРМ) в сфере ИКТ","СЛЕДСТВЕННОЕ УПРАВЛЕНИЕ СЛЕДСТВЕННОГО КОМИТЕТА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО РЕСПУБЛИКЕ БАШКОРТОСТАН","350000.00","25.05.2026","10.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0301100003526000026"
"0354100000226000010","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""регистрация документов""","edo_workflow","card; attached_file","44-ФЗ Электронный аукцион","Подача заявок","Услуги по ремонту принтеров и копировально-множительной техники (средств ИКТ)","УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ НАЛОГОВОЙ СЛУЖБЫ ПО ОРЛОВСКОЙ ОБЛАСТИ","900000.00","25.05.2026","02.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0354100000226000010"
"0317400001026000042","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""регистрация документов""","edo_workflow","card; attached_file","44-ФЗ Электронный аукцион","Подача заявок","Поставка канцелярских товаров","БАРНАУЛЬСКИЙ РАЙОН ВОДНЫХ ПУТЕЙ И СУДОХОДСТВА - ФИЛИАЛ ФЕДЕРАЛЬНОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ ""АДМИНИСТРАЦИЯ ОБЬ-ИРТЫШСКОГО БАССЕЙНА ВНУТРЕННИХ ВОДНЫХ ПУТЕЙ""","20523.22","25.05.2026","02.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0317400001026000042"
"0822200000326000030","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""регистрация документов""","edo_workflow","card; attached_file","44-ФЗ Запрос котировок в электронной форме","Подача заявок","Оказание услуг по техническому обслуживанию и ремонту средств вычислительной техники и периферийного оборудования","КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ОПЕРАТОР СИСТЕМ ЭЛЕКТРОННОГО ПРАВИТЕЛЬСТВА ХАБАРОВСКОГО КРАЯ, МНОГОФУНКЦИОНАЛЬНЫЙ ЦЕНТР ПРЕДОСТАВЛЕНИЯ ГОСУДАРСТВЕННЫХ И МУНИЦИПАЛЬНЫХ УСЛУГ""","500000.00","25.05.2026","02.06.2026","https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0822200000326000030"
"0326100004126000017","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""интеллектуальный поиск""","document_ai","card; attached_file","44-ФЗ Электронный аукцион","Подача заявок","Поставка периодической печатной продукции","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""БЕЛГОРОДСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНОЛОГИЧЕСКИЙ УНИВЕРСИТЕТ ИМ. В.Г. ШУХОВА""","1331472.61","25.05.2026","03.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0326100004126000017"
"0136300015126000028","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""электронный документооборот"" | ""электронного документооборота""","edo_core","card; attached_file","44-ФЗ Электронный аукцион","Подача заявок","Оказание услуг по информационно-технологическому сопровождению программно-аппаратного комплекса, включая ""1С: Предприятие"".","АДМИНИСТРАЦИЯ ТОРОПЕЦКОГО МУНИЦИПАЛЬНОГО ОКРУГА ТВЕРСКОЙ ОБЛАСТИ","170000.00","22.05.2026","01.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0136300015126000028"
"32616036411","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","делопроизводство","edo_core","card; attached_file","223-ФЗ Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства","Работа комиссии","Оказание услуг по подготовке, утилизации бухгалтерских дел общего делопроизводства с истекшими сроками хранения и их уничтожение по Переченю типовых управленческих документов","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ НАУЧНО-ПРОИЗВОДСТВЕННЫЙ ЦЕНТР ""ФАРМЗАЩИТА"" ФЕДЕРАЛЬНОГО МЕДИКО-БИОЛОГИЧЕСКОГО АГЕНТСТВА","231046.67","22.05.2026","29.05.2026","https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32616036411"
"0373200191826000017","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","делопроизводство | ""архив документов""","edo_core; edo_archive","card; attached_file","44-ФЗ Электронный аукцион","Подача заявок","Оказание услуг архивного делопроизводства для нужд ГБУЗ «ЦВСТУМО»","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ЦЕНТР ВНЕДРЕНИЯ СОВРЕМЕННЫХ ТЕХНОЛОГИЙ УПРАВЛЕНИЯ МЕДИЦИНСКИМИ ОРГАНИЗАЦИЯМИ ГОРОДА МОСКВЫ""","735000.00","22.05.2026","04.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0373200191826000017"
"0169300000326001215","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","делопроизводство","edo_core","card; attached_file","44-ФЗ Электронный аукцион","Подача заявок","Оказание услуг по подписке периодических печатных изданий (газеты, журналы) в соответствии с заданием и перечнем периодических печатных изданий (газет, журналов)для службы внешних связей и молодежной","АДМИНИСТРАЦИЯ ГОРОДА МАГНИТОГОРСКА","391442.59","22.05.2026","01.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0169300000326001215"
"0160300003226000129","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","делопроизводство","edo_core","card; attached_file","44-ФЗ Электронный аукцион","Подача заявок","Оказание услуг по изготовлению и поставке полиграфической продукции для нужд МКУ ""УТХО РНД и АД"" БМР.","АДМИНИСТРАЦИЯ БАЛАКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ","63304.80","22.05.2026","01.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0160300003226000129"
"32616035123","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""электронный архив""","edo_archive","card; attached_file","223-ФЗ Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства","Работа комиссии","Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, № АРХ-40-2026 по выбору организации на право заключения договора на поставку безжидкостного гироскопического компаса и разработку техно-рабочего проекта его установки на ледовый буксир «Помор» Архангельского управления Арктического бассейнового филиала ФГУП «Росморпорт»","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОРТ""","2217000.00","22.05.2026","29.05.2026","https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32616035123"
"0173200024026000059","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""электронный архив""","edo_archive","card; attached_file","44-ФЗ Электронный аукцион","Подача заявок","Поставка системы хранения данных для электронного архива","ДЕПАРТАМЕНТ ГРАДОСТРОИТЕЛЬНОЙ ПОЛИТИКИ ГОРОДА МОСКВЫ","14000000.00","22.05.2026","01.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0173200024026000059"
"0815500000526007574","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""электронный архив""","edo_archive","attached_file","44-ФЗ Запрос котировок в электронной форме","Подача заявок","Поставка электронных носителей информации «Рутокен ЭЦП 3.0 3120, сертификат ФСБ»","КАЗЕННОЕ УЧРЕЖДЕНИЕ ЧУВАШСКОЙ РЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОК ЧУВАШСКОЙ РЕСПУБЛИКИ""","23760.00","22.05.2026","01.06.2026","https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0815500000526007574"
"0324100009026000059","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""электронный архив""","edo_archive","attached_file","44-ФЗ Электронный аукцион","Подача заявок","Поставка запасных частей для автомобилей отделения ФПС ГПС по автотранспортному обеспечению для нужд Главного управления МЧС России по Архангельской области","ГЛАВНОЕ УПРАВЛЕНИЕ МИНИСТЕРСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ДЕЛАМ ГРАЖДАНСКОЙ ОБОРОНЫ, ЧРЕЗВЫЧАЙНЫМ СИТУАЦИЯМ И ЛИКВИДАЦИИ ПОСЛЕДСТВИЙ СТИХИЙНЫХ БЕДСТВИЙ ПО АРХАНГЕЛЬСКОЙ ОБЛАСТИ","534397.90","22.05.2026","01.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0324100009026000059"
"0119600025426000143","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""электронный архив""","edo_archive","attached_file","44-ФЗ Запрос котировок в электронной форме","Подача заявок","Бюджетные инвестиции на приобретение жилого помещения №9 (квартира) в собственность муниципального образования Емельяновский район Красноярского края, путем проведения электронного аукциона, для последующего обеспечения жилым помещением детей-сирот и детей, оставшихся без попечения родителей, лиц из числа детей-сирот и детей, оставшихся без попечения родителей, лиц, которые относились к категории детей-сирот и детей, оставшихся без попечения родителей, лиц из числа детей-сирот и детей, оставшихся без попечения родителей, и достигли возраста 23 лет, не имеющих жилого помещения, с предоставлением по договору найма специализированного жилого помещения в Емельяновском районе Красноярского края в 2026 году","АДМИНИСТРАЦИЯ ЕМЕЛЬЯНОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА","2860000.00","22.05.2026","29.05.2026","https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0119600025426000143"
"0119600025426000142","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""электронный архив""","edo_archive","attached_file","44-ФЗ Запрос котировок в электронной форме","Подача заявок","Бюджетные инвестиции на приобретение жилого помещения № 8 (квартира) в собственность муниципального образования Емельяновский муниципальный округ, путем проведения электронного запроса котировок, для последующего обеспечения жилым помещением детей-сирот и детей, оставшихся без попечения родителей, лиц из числа детей-сирот и детей, оставшихся без попечения родителей, лиц, которые относились к категории детей-сирот и детей, оставшихся без попечения родителей, лиц из числа детей-сирот и детей, оставшихся без попечения родителей, и достигли возраста 23 лет, не имеющих жилого помещения, с предоставлением по договору найма специализированного жилого помещения в Емельяновском округе Красноярского края в 2026 году","АДМИНИСТРАЦИЯ ЕМЕЛЬЯНОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА","2860000.00","22.05.2026","29.05.2026","https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0119600025426000142"
"0128100000526000001","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""регистрация документов""","edo_workflow","card; attached_file","44-ФЗ Электронный аукцион","Подача заявок","Оказание услуг по ремонту оргтехники, заправке и восстановлению картриджей (г. Владимир)","УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО ВЕТЕРИНАРНОМУ И ФИТОСАНИТАРНОМУ НАДЗОРУ ПО ВЛАДИМИРСКОЙ, КОСТРОМСКОЙ И ИВАНОВСКОЙ ОБЛАСТЯМ","250000.00","22.05.2026","01.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0128100000526000001"
"0242100000126000056","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""регистрация документов""","edo_workflow","attached_file","44-ФЗ Электронный аукцион","Подача заявок","Поставка запасных частей и расходных материалов для копировально – множительной техники, факсов, оборудования печати и сканирования.","ОТДЕЛЕНИЕ ФОНДА ПЕНСИОННОГО И СОЦИАЛЬНОГО СТРАХОВАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО САМАРСКОЙ ОБЛАСТИ","8635400.00","22.05.2026","09.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0242100000126000056"
"0122100011726000022","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""регистрация документов""","edo_workflow","attached_file","44-ФЗ Электронный аукцион","Подача заявок","Приобретение офисной мебели","УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ РЕГИСТРАЦИИ, КАДАСТРА И КАРТОГРАФИИ ПО ХАБАРОВСКОМУ КРАЮ","3060733.40","22.05.2026","01.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0122100011726000022"
"0165100009026000017","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""регистрация документов""","edo_workflow","attached_file","44-ФЗ Электронный аукцион","Подача заявок","Оказание услуг по техническому обслуживанию и ремонту организационной техники","СЛЕДСТВЕННОЕ УПРАВЛЕНИЕ СЛЕДСТВЕННОГО КОМИТЕТА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ТОМСКОЙ ОБЛАСТИ","205361.98","22.05.2026","02.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0165100009026000017"
"0314300002426000015","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""электронный документооборот"" | ""электронного документооборота"" | ""система электронного документооборота""","edo_core","card; attached_file","44-ФЗ Электронный аукцион","Подача заявок","Услуги по сопровождению компьютерных систем","АДМИНИСТРАЦИЯ Г. НАЗРАНЬ","180000.00","21.05.2026","29.05.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0314300002426000015"
"0160300003226000128","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","делопроизводство","edo_core","card; attached_file","44-ФЗ Электронный аукцион","Подача заявок","Поставка канцелярских товаров для нужд МКУ ""УТХО РНД и АД"" БМР","АДМИНИСТРАЦИЯ БАЛАКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ","13469.98","21.05.2026","01.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0160300003226000128"
"0160300003226000125","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","делопроизводство","edo_core","card; attached_file","44-ФЗ Электронный аукцион","Подача заявок","Поставка средств индивидуальной защиты для нужд МКУ ""УТХО РНД и АД"" БМР","АДМИНИСТРАЦИЯ БАЛАКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ","22346.58","21.05.2026","29.05.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0160300003226000125"
"0188300002126000034","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""архив документов""","edo_archive","attached_file","44-ФЗ Электронный аукцион","Подача заявок","Поставка мебели","АДМИНИСТРАЦИЯ ПРОВИДЕНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУКОТСКОГО АВТОНОМНОГО ОКРУГА","329813.00","21.05.2026","01.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0188300002126000034"
"0348300029126000195","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""электронный архив""","edo_archive","card; attached_file","44-ФЗ Электронный аукцион","Подача заявок","Оказание услуг по ремонту аппарата рентгенодиагностического хирургического передвижного АРХП- ""АМИКО"" по ТУ 9442-016-34597883-2002 исполнение 3, 209270","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""ДОМОДЕДОВСКАЯ БОЛЬНИЦА""","1729266.67","21.05.2026","04.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0348300029126000195"
"32616032857","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""согласование документов""","edo_workflow","card; attached_file","223-ФЗ Конкурс в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства","Подача заявок","Выполнение работ по разработке, согласованию и сопровождению при прохождении экспертизы проектно-сметной (проектной и рабочей) документации по объекту: «Вынос и восстановление (перекладка) газопровода среднего давления, попадающего в зону производства работ при строительстве объекта: (титул стройки 706844) «ДОУ на 350 мест, р-н Нижегородский, кв. 78, 79, 80»","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСГАЗ""","5546685.38","21.05.2026","08.06.2026","https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32616032857"
"32616031258","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""согласование документов""","edo_workflow","card; attached_file","223-ФЗ Аукцион в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства","Закупка отменена","Разработка планов мероприятий при неблагоприятных метеорологических условиях (НМУ), согласование и утверждение природоохранной проектной документации в установленном законодательством РФ порядке для двух площадок ГБУ СО КК ""АПШЕРОНСКИЙ КЦСОН""","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ КРАСНОДАРСКОГО КРАЯ ""АПШЕРОНСКИЙ КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ""","66266.67","21.05.2026","01.06.2026","https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32616031258"
"0321200026226000041","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""регистрация документов""","edo_workflow","attached_file","44-ФЗ Электронный аукцион","Подача заявок","Оказание услуг по ремонту и техническому обслуживанию оргтехники.","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПРОТИВОПОЖАРНАЯ И АВАРИЙНО-СПАСАТЕЛЬНАЯ СЛУЖБА СТАВРОПОЛЬСКОГО КРАЯ""","460333.33","21.05.2026","29.05.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0321200026226000041"
"0163200000326002850","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""регистрация документов""","edo_workflow","attached_file","44-ФЗ Запрос котировок в электронной форме","Подача заявок","Печатная продукция /1784-эзк/","ГЛАВНОЕ УПРАВЛЕНИЕ СМОЛЕНСКОЙ ОБЛАСТИ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ","143580.00","21.05.2026","28.05.2026","https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0163200000326002850"
"0519300005726000039","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""регистрация документов""","edo_workflow","attached_file","44-ФЗ Электронный аукцион","Подача заявок","Поставка канцелярских товаров","МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД НОРИЛЬСК ""НОРИЛЬСКИЙ ТРАНСПОРТ""","340039.27","21.05.2026","29.05.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0519300005726000039"
"0131200001026002967","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","делопроизводство","edo_core","card; attached_file","44-ФЗ Электронный аукцион","Подача заявок","2026-03452 - Оказание услуг по подписке и доставке периодических печатных изданий для государственных нужд Воронежской области","МИНИСТЕРСТВО ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОРОНЕЖСКОЙ ОБЛАСТИ","502049.60","20.05.2026","28.05.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0131200001026002967"
"0387100004026000117","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","делопроизводство","edo_core","card; attached_file","44-ФЗ Электронный аукцион","Подача заявок","На изготовление и поставку печатной бланочной продукции для ведения судебного делопроизводства в районных (городских) судах Ханты-Мансийского автономного округа - Югры","УПРАВЛЕНИЕ СУДЕБНОГО ДЕПАРТАМЕНТА В ХАНТЫ-МАНСИЙСКОМ АВТОНОМНОМ ОКРУГЕ - ЮГРЕ","43434.57","20.05.2026","28.05.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0387100004026000117"
"32616028214","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""архив документов""","edo_archive","card; attached_file","223-ФЗ Аукцион в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства","Работа комиссии","Оказание услуг по перевозке архивных документов, стеллажей, офисной мебели и погрузо-разгрузочным работам для нужд филиала ППК «Роскадастр» по Самарской области","ПУБЛИЧНО-ПРАВОВАЯ КОМПАНИЯ ""РОСКАДАСТР""","2950000.00","20.05.2026","28.05.2026","https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32616028214"
