tender_id,tenderguru_card_id,documentation_result_id,date,niche,classification,relevance_score,matched_terms,matched_queries,query_groups,sources,reason,tender_name,customer,customer_inn,category,region,price,end_time,fz,etp,tender_num_outer,tender_link,tenderguru_link,doc_links_from_documentation_search,docs_count_in_card,docs_status,docs_ai_api_url,sphere,sphere_label,sphere_confidence,sphere_evidence,secondary_spheres,sphere_needs_review
"0361200015025003611","87256001","","01-07-2025","software_related","software_related","10","технологии искусственного интеллекта","""технологии искусственного интеллекта""","ai_general","search","найдено в карточке/названии; совпадения: технологии искусственного интеллекта; карточка содержит 500 символов описания","Оказание услуг по адаптации прикладного программного обеспечения подсистемы ""Медицинская информационная подсистема"" и подсистемы СППВР с технологией искусственного интеллекта в части отображения рейтинга врачей/терапевтических участков и реализации сигнальной информации при информационном взаимодействии подсистем Государственной информационной системы ""Государственная информационная система в сфере здравоохранения Сахалинской области""","Областное бюджетное учреждение ""Сахалинское агентство проектов развития""","6501220230","Системная интеграция, оргтехника","Сахалинская область","6700000","09-07-2025","44","РТС-тендер","0361200015025003611","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0361200015025003611","https://www.tenderguru.ru/tender/87256001","https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS80NGZ6L2ZpbGVzdG9yZS9wdWJsaWMvMS4wL2Rvd25sb2FkL3ByaXovZmlsZS5odG1sP3VpZD1DMEM1OEMwREM5REM0MTI3ODhGNDMxQTk3NTIzMzM5OA | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS80NGZ6L2ZpbGVzdG9yZS9wdWJsaWMvMS4wL2Rvd25sb2FkL3ByaXovZmlsZS5odG1sP3VpZD00MzU3MzlGQTA0MDA0QzVEQjIzM0JEODYzMDM1MUVCQw | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS80NGZ6L2ZpbGVzdG9yZS9wdWJsaWMvMS4wL2Rvd25sb2FkL3ByaXovZmlsZS5odG1sP3VpZD02MkZEMUVFMDhEOEM0Mjk3ODZBMTk4QTM3NDBCM0EwOA | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS80NGZ6L2ZpbGVzdG9yZS9wdWJsaWMvMS4wL2Rvd25sb2FkL3ByaXovZmlsZS5odG1sP3VpZD0wQ0VDQkEwRTlFQzA0MjVGOTNFMzc0NTBGRURCMUUwQg | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS80NGZ6L2ZpbGVzdG9yZS9wdWJsaWMvMS4wL2Rvd25sb2FkL3ByaXovZmlsZS5odG1sP3VpZD1DRThEMUFDQzAyNUI0QjU1QTlERkQ0RkUxMTAxQjRGNg","1","docsXML available","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=87256001&ff=a&drl=1","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false"
"87256466","87256466","","01-07-2025","software_related","software_related","10","технологии искусственного интеллекта","""технологии искусственного интеллекта""","ai_general","search","найдено в карточке/названии; совпадения: технологии искусственного интеллекта; карточка содержит 500 символов описания","Выполнение работ по модернизации IP-телефонии предприятия с применением технологии искусственного интеллекта","Торговая Система «ТЭК-Торг»","","Системная интеграция, оргтехника","Ленинградская область","","17-07-2025","","Торговая Система «ТЭК-Торг»","","https://www.tektorg.ru/223-fz/procedures/14582978","https://www.tenderguru.ru/tender/87256466","","0","docsXML empty in tender card","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=87256466&ff=a&drl=1","industry_energy","Промышленность / энергетика","high","Сфера применения связана с промышленностью, энергетикой, производством или ТЭК.","","false"
"32515000016","87261807","","01-07-2025","software_related","software_related","10","технологии искусственного интеллекта","""технологии искусственного интеллекта""","ai_general","search","найдено в карточке/названии; совпадения: технологии искусственного интеллекта; карточка содержит 500 символов описания","Выполнение работ по модернизации IP-телефонии предприятия с применением технологии искусственного интеллекта","САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ГОРОДСКОГО ЭЛЕКТРИЧЕСКОГО ТРАНСПОРТА","7830001927","Системная интеграция, оргтехника","Санкт-Петербург","38941802","17-07-2025","223","Торговая Система «ТЭК-Торг»","32515000016","https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=32515000016&morphology=on&search-filter=Дате+размещения&pageNumber=1&sortDirection=false&recordsPerPage=_10&showLotsInfoHidden=false&sortBy=UPDATE_DATE&fz44=on&fz223=on&af=on&ca=on&pc=on&pa=on&currencyIdGeneral=-1","https://www.tenderguru.ru/tender/87261807","https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS8yMjMvcHVyY2hhc2UvcHVibGljL2Rvd25sb2FkL2Rvd25sb2FkLmh0bWw_aWQ9MTAzNzI5MTgz","1","docsXML available","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=87261807&ff=a&drl=1","transport_logistics","Транспорт / логистика","high","Предмет относится к транспорту, логистике, парковкам, дорожному движению или транспортным системам.","","false"
"rq_0173100005725000020","87246968","","01-07-2025","document_ai","ai_core","8","распознавание документов","""распознавание документов""","document_ai","search","найдено в карточке/названии; совпадения: распознавание документов","Запрос цены. Развитие прикладной системы «Система электронного документооборота и делопроизводства» Корпоративной информационной системы управления Федерального дорожного агентства.","Федеральное дорожное агентство","","Системная интеграция, оргтехника","Москва","","","44","","rq_0173100005725000020","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0173100005725000020","https://www.tenderguru.ru/tender/87246968","","0","docsXML empty in tender card","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=87246968&ff=a&drl=1","it_internal","Внутренняя ИТ-автоматизация","medium","Видна ИТ-задача или лицензия, но прикладная отрасль не раскрыта достаточно явно.","","true"
"87234481","87234481","","01-07-2025","process_automation","automation_software","7","rpa","RPA","process_automation","search","найдено в карточке/названии; совпадения: rpa; карточка содержит 500 символов описания","Оказание услуг по предоставлению сертификатов на техническую поддержку ПО Primo RPA","Торговая Система «ТЭК-Торг»","","Системная интеграция, оргтехника","Красноярский край","","04-07-2025","","Торговая Система «ТЭК-Торг»","","https://www.tektorg.ru/market/procedures/14549778","https://www.tenderguru.ru/tender/87234481","","0","docsXML empty in tender card","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=87234481&ff=a&drl=1","industry_energy","Промышленность / энергетика","high","Сфера применения связана с промышленностью, энергетикой, производством или ТЭК.","","false"
"87209927","87209927","","27-06-2025","software_related","software_related","10","технологии искусственного интеллекта","""технологии искусственного интеллекта""","ai_general","search","найдено в карточке/названии; совпадения: технологии искусственного интеллекта; карточка содержит 500 символов описания","УСЛУГИ ПО ОБРАБОТКЕ ПРОЧИХ ДАННЫХ ИНФОРМАЦИОННЫХ СИСТЕМ, РЕСУРСОВ И ПРОГРАММНО-ТЕХНИЧЕСКИХ КОМПЛЕКСОВ","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""НАУЧНО-ПРАКТИЧЕСКИЙ КЛИНИЧЕСКИЙ ЦЕНТР ДИАГНОСТИКИ И ТЕЛЕМЕДИЦИНСКИХ ТЕХНОЛОГИЙ ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""","","Системная интеграция, оргтехника","Московская область","41","30-06-2025","","Электронный магазин Московской области (Закупки малого объема)","","https://market.mosreg.ru/Trade/ViewTrade?id=3367707","https://www.tenderguru.ru/tender/87209927","","0","docsXML empty in tender card","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=87209927&ff=a&drl=1","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false"
"87018927","87018927","","20-06-2025","ai_general","ai_core","9","нейронная сеть","""нейронная сеть""","ml","search","найдено в карточке/названии; совпадения: нейронная сеть; карточка содержит 500 символов описания","Предоставление доступа к нейронным сетям (приобретение токенов)","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ РОСТЕЛЕКОМ ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ","","Системная интеграция, оргтехника","Москва","","","","Электронная торговая площадка ЭТП ГПБ","","https://etpgpb.ru/procedure/tender/price_request/790546/","https://www.tenderguru.ru/tender/87018927","https://www.tenderguru.ru/docviewer/aHR0cHM6Ly9ldHAuZ3BiLnJ1L2ZpbGUvZ2V0L3QvUHJpY2VPcmRlckRvY3VtZW50L2lkLzk4NzI3NS9tL25zaS9uYW1lLzY4NTQwNzQ4OGY2NmIyLjU4NzEzOTk4 | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly9ldHAuZ3BiLnJ1L2ZpbGUvZ2V0L3QvUHJpY2VPcmRlckRvY3VtZW50L2lkLzk4NzI4NC9tL25zaS9uYW1lLzY4NTQwNzRkMTI0NDExLjI0MzI1OTc4 | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly9ldHAuZ3BiLnJ1L2ZpbGUvZ2V0L3QvUHJpY2VPcmRlckRvY3VtZW50L2lkLzk4NzI4NS9tL25zaS9uYW1lLzY4NTQwNzUwNWM1MmMyLjY2MTE5NDU4 | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly9ldHAuZ3BiLnJ1L2ZpbGUvZ2V0L3QvUHJpY2VPcmRlckRvY3VtZW50L2lkLzk4NzI4Ni9tL25zaS9uYW1lLzY4NTQwNzUzNmRmY2I0LjMwNDg5OTk1","1","docsXML available","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=87018927&ff=a&drl=1","telecom_media","Телеком / медиа / связь","high","Сфера применения связана с телекомом, медиа, связью или публичными коммуникациями.","","false"
"32514945287","86917994","","16-06-2025","analytics","ai_core","7","интеллектуальный анализ данных","""интеллектуальный анализ данных""","analytics","search","найдено в карточке/названии; совпадения: интеллектуальный анализ данных; карточка содержит 500 символов описания","Оказание услуг по техническому облуживанию программы для ЭВМ «Программа для автоматизации инженерных расчетов, интеллектуального анализа данных и оптимизации pSeven 6.14»","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ИНСТИТУТ ПРОБЛЕМ БЕЗОПАСНОГО РАЗВИТИЯ АТОМНОЙ ЭНЕРГЕТИКИ РОССИЙСКОЙ АКАДЕМИИ НАУК","7726077310","Системная интеграция, оргтехника","Москва","1094760","16-06-2025","223","","32514945287","https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=32514945287&morphology=on&search-filter=Дате+размещения&pageNumber=1&sortDirection=false&recordsPerPage=_10&showLotsInfoHidden=false&sortBy=UPDATE_DATE&fz44=on&fz223=on&af=on&ca=on&pc=on&pa=on&currencyIdGeneral=-1","https://www.tenderguru.ru/tender/86917994","https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS8yMjMvcHVyY2hhc2UvcHVibGljL2Rvd25sb2FkL2Rvd25sb2FkLmh0bWw_aWQ9MTAzMzUyMjk5 | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS8yMjMvcHVyY2hhc2UvcHVibGljL2Rvd25sb2FkL2Rvd25sb2FkLmh0bWw_aWQ9MTAzMzUyMzAx","1","docsXML available","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=86917994&ff=a&drl=1","education_science","Образование / наука","high","Сфера применения связана с образовательным или научным учреждением, обучением или учебными системами.","","false"
"0337100017725000076","86876975","","11-06-2025","process_automation","automation_software","7","rpa","RPA","process_automation","search","найдено в карточке/названии; совпадения: rpa; карточка содержит 500 символов описания","Передача неисключительных прав на использование комплекта программного обеспечения Puzzle RPA с компонентой GPT","Федеральное казенное учреждение ""Налог-Сервис"" Федеральной налоговой службы (г. Москва)","4025062831","Системная интеграция, оргтехника","Москва","99925000","19-06-2025","44","Сбербанк-АСТ - электронная торговая площадка","0337100017725000076","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0337100017725000076","https://www.tenderguru.ru/tender/86876975","https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS80NGZ6L2ZpbGVzdG9yZS9wdWJsaWMvMS4wL2Rvd25sb2FkL3ByaXovZmlsZS5odG1sP3VpZD1EN0I5Qzc2NjZDQTM0QzNBQTZFNDQwMTA0MDc3Njg1QQ | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS80NGZ6L2ZpbGVzdG9yZS9wdWJsaWMvMS4wL2Rvd25sb2FkL3ByaXovZmlsZS5odG1sP3VpZD1CQTc3Nzk2ODUzMjI0MDhEOTUwRDNGMzZGMUQ3MzREMg | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS80NGZ6L2ZpbGVzdG9yZS9wdWJsaWMvMS4wL2Rvd25sb2FkL3ByaXovZmlsZS5odG1sP3VpZD02NzQ4MjNCODNFQ0I0RjQwQjE3OTgyMEI4Q0IyQTNGRQ | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS80NGZ6L2ZpbGVzdG9yZS9wdWJsaWMvMS4wL2Rvd25sb2FkL3ByaXovZmlsZS5odG1sP3VpZD01NzlDMjUzNzcxNUY0NzNFQTcwMDhFOTZFRkZFQ0Q3NA","1","docsXML available","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=86876975&ff=a&drl=1","public_admin","Госуправление","high","Сфера применения относится к государственным или муниципальным процессам без более конкретной отрасли.","","false"
"86825761","86825761","","10-06-2025","computer_vision","ai_core","8","распознавание изображений","""распознавание изображений""","computer_vision","search","найдено в карточке/названии; совпадения: распознавание изображений; карточка содержит 500 символов описания","Программное обеспечение для распознавания изображения лекал одежды","Торговая Система «ТЭК-Торг»","","Системная интеграция, оргтехника","","","17-06-2025","","Торговая Система «ТЭК-Торг»","","https://www.tektorg.ru/ncm/procedures/14062602","https://www.tenderguru.ru/tender/86825761","","0","docsXML empty in tender card","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=86825761&ff=a&drl=1","industry_energy","Промышленность / энергетика","high","Сфера применения связана с промышленностью, энергетикой, производством или ТЭК.","","false"
"rq_0173100008625000068","86830378","","10-06-2025","process_automation","automation_software","7","rpa","RPA","process_automation","search","найдено в карточке/названии; совпадения: rpa","Запрос цены. Оказание услуг по технической поддержке и сопровождению платформы программных средств класса RPA","Министерство экономического развития Российской Федерации","","Системная интеграция, оргтехника","Москва","","","44","","rq_0173100008625000068","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0173100008625000068","https://www.tenderguru.ru/tender/86830378","","0","docsXML empty in tender card","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=86830378&ff=a&drl=1","public_admin","Госуправление","high","Сфера применения относится к государственным или муниципальным процессам без более конкретной отрасли.","","false"
"32514921974","86756403","","06-06-2025","ai_general","ai_core","9","нейронная сеть","""нейронная сеть""","ml","search","найдено в карточке/названии; совпадения: нейронная сеть; карточка содержит 500 символов описания","Приобретение лицензии для доступа в геоинформационную систему на базе нейронных сетей и искусственного интеллекта для управления и контроля состояния улично-дорожной сети","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ЦЕНТР КООРДИНАЦИИ ПРОЕКТОВ ЦИФРОВОЙ ЭКОНОМИКИ""","5260295644","Системная интеграция, оргтехника","Нижегородская область","19872000","16-06-2025","223","Электронная торговая площадка ЭТП ГПБ","32514921974","https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=32514921974&morphology=on&search-filter=Дате+размещения&pageNumber=1&sortDirection=false&recordsPerPage=_10&showLotsInfoHidden=false&sortBy=UPDATE_DATE&fz44=on&fz223=on&af=on&ca=on&pc=on&pa=on&currencyIdGeneral=-1","https://www.tenderguru.ru/tender/86756403","https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS8yMjMvcHVyY2hhc2UvcHVibGljL2Rvd25sb2FkL2Rvd25sb2FkLmh0bWw_aWQ9MTAzMTgwNjc5 | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS8yMjMvcHVyY2hhc2UvcHVibGljL2Rvd25sb2FkL2Rvd25sb2FkLmh0bWw_aWQ9MTAzMTgwNjg0 | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS8yMjMvcHVyY2hhc2UvcHVibGljL2Rvd25sb2FkL2Rvd25sb2FkLmh0bWw_aWQ9MTAzMTgwNjgy | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS8yMjMvcHVyY2hhc2UvcHVibGljL2Rvd25sb2FkL2Rvd25sb2FkLmh0bWw_aWQ9MTAzMTgwNjgz | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS8yMjMvcHVyY2hhc2UvcHVibGljL2Rvd25sb2FkL2Rvd25sb2FkLmh0bWw_aWQ9MTAzMTgwNjgw | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS8yMjMvcHVyY2hhc2UvcHVibGljL2Rvd25sb2FkL2Rvd25sb2FkLmh0bWw_aWQ9MTAzMTgwNjgx","1","docsXML available","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=86756403&ff=a&drl=1","it_internal","Внутренняя ИТ-автоматизация","medium","Видна ИТ-задача или лицензия, но прикладная отрасль не раскрыта достаточно явно.","","true"
"rq_0173200023325000071","86766602","","06-06-2025","ai_general","ai_core","9","нейронная сеть","""нейронная сеть""","ml","search","найдено в карточке/названии; совпадения: нейронная сеть","Запрос цены. Поставка сертификата на техническую поддержку информационно-технологического оборудования","Департамент информационных технологий города Москвы","","Системная интеграция, оргтехника","Москва","","","44","","rq_0173200023325000071","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0173200023325000071","https://www.tenderguru.ru/tender/86766602","","0","docsXML empty in tender card","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=86766602&ff=a&drl=1","public_admin","Госуправление","high","Сфера применения относится к государственным или муниципальным процессам без более конкретной отрасли.","","false"
"86762131","86762131","","06-06-2025","computer_vision","ai_core","8","распознавание изображений","""распознавание изображений""","computer_vision","search","найдено в карточке/названии; совпадения: распознавание изображений; карточка содержит 500 символов описания","Выполнение работ по содержанию системы автоматической фотовидеофиксации нарушений Правил дорожного движения и распознавания изображения регистрационных знаков транспортных средств","","","Системная интеграция, оргтехника","Санкт-Петербург","","","","Закупки ОАО ""Ростелеком"" на roseltorg.ru","","https://www.roseltorg.ru/procedure/RT05062500021","https://www.tenderguru.ru/tender/86762131","","0","docsXML empty in tender card","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=86762131&ff=a&drl=1","transport_logistics","Транспорт / логистика","high","Предмет относится к транспорту, логистике, парковкам, дорожному движению или транспортным системам.","","false"
"86762132","86762132","","06-06-2025","computer_vision","ai_core","8","распознавание изображений","""распознавание изображений""","computer_vision","search","найдено в карточке/названии; совпадения: распознавание изображений; карточка содержит 500 символов описания","Выполнение работ по содержанию системы автоматической фотовидеофиксации нарушений Правил дорожного движения и распознавания изображения регистрационных знаков транспортных средств","","","Системная интеграция, оргтехника","Санкт-Петербург","","","","Закупки ОАО ""Ростелеком"" на roseltorg.ru","","https://www.roseltorg.ru/procedure/RT05062500020","https://www.tenderguru.ru/tender/86762132","","0","docsXML empty in tender card","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=86762132&ff=a&drl=1","transport_logistics","Транспорт / логистика","high","Предмет относится к транспорту, логистике, парковкам, дорожному движению или транспортным системам.","","false"
"86775531","86775531","","06-06-2025","process_automation","automation_software","7","rpa","RPA","process_automation","search","найдено в карточке/названии; совпадения: rpa; карточка содержит 500 символов описания","Оказание услуг технической поддержки роботов на базе программных продуктов PIX RPA в информационной системе PIX RPA","АКЦИОНЕРНОЕ ОБЩЕСТВО ""НОВОСИБИРСКЭНЕРГОСБЫТ""","5407025576","Системная интеграция, оргтехника","Новосибирская область","416000","11-06-2025","","Система коммерческих торгов com.roseltorg.ru","B0606251155585","https://www.roseltorg.ru/procedure/B0606251155585","https://www.tenderguru.ru/tender/86775531","https://www.tenderguru.ru/docviewer/aHR0cHM6Ly9idXNpbmVzcy5yb3NlbHRvcmcucnUvYXBpL3YxL2RvY3VtZW50cy8wOTJmYzEyMi00MmI0LTExZjAtYjZmMi0zNzNhNDkzMDMxMTE | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly9idXNpbmVzcy5yb3NlbHRvcmcucnUvYXBpL3YxL2RvY3VtZW50cy8wYWNkN2IzYy00MmI0LTExZjAtYTQ5NS02MWEyYWRhNzQ4N2Y | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly9idXNpbmVzcy5yb3NlbHRvcmcucnUvYXBpL3YxL2RvY3VtZW50cy8xM2E2MWZjOC05NjNmLTRlZWMtYWZkOS1mMmI5OGVjMjI1NGM | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly9idXNpbmVzcy5yb3NlbHRvcmcucnUvYXBpL3YxL2RvY3VtZW50cy81ODc0NTE0OS05Njc0LTQ5YzctYWQzMC0zOWU3MWYyOTgyMTM","1","docsXML available","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=86775531&ff=a&drl=1","industry_energy","Промышленность / энергетика","high","Сфера применения связана с промышленностью, энергетикой, производством или ТЭК.","","false"
"rq_0373100040125000609","86697551","","04-06-2025","analytics","ai_core","7","интеллектуальный анализ данных","""интеллектуальный анализ данных""","analytics","search","найдено в карточке/названии; совпадения: интеллектуальный анализ данных","Запрос цены. Закупка программного обеспечения для интеллектуального анализа данных для нужд факультета государственного управления МГУ имени М.В. Ломоносова","федеральное государственное образовательное учреждение высшего профессионального образования ""Московский государственный университет имени М.В.Ломоносова""","","Системная интеграция, оргтехника","Москва","","","44","","rq_0373100040125000609","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0373100040125000609","https://www.tenderguru.ru/tender/86697551","","0","docsXML empty in tender card","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=86697551&ff=a&drl=1","education_science","Образование / наука","high","Сфера применения связана с образовательным или научным учреждением, обучением или учебными системами.","","false"
"32514906762","86654615","","02-06-2025","process_automation","automation_software","7","rpa","RPA","process_automation","search","найдено в карточке/названии; совпадения: rpa; карточка содержит 500 символов описания","Оказание услуг по разработке и внедрению сценария программного робота «Автоматизация процесса сравнения сумм по данным подрядчика/ реестра подрядчика на платформе Sherpa RPA» с предоставлением исключительного права использования программного робота «Автоматизация процесса сравнения сумм по данным подрядчика/ реестра подрядчика на платформе Sherpa RPA»","ПУБЛИЧНО-ПРАВОВАЯ КОМПАНИЯ ""ЕДИНЫЙ ЗАКАЗЧИК В СФЕРЕ СТРОИТЕЛЬСТВА""","7707448255","Системная интеграция, оргтехника","Москва","519500","02-06-2025","223","","32514906762","https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=32514906762&morphology=on&search-filter=Дате+размещения&pageNumber=1&sortDirection=false&recordsPerPage=_10&showLotsInfoHidden=false&sortBy=UPDATE_DATE&fz44=on&fz223=on&af=on&ca=on&pc=on&pa=on&currencyIdGeneral=-1","https://www.tenderguru.ru/tender/86654615","https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS8yMjMvcHVyY2hhc2UvcHVibGljL2Rvd25sb2FkL2Rvd25sb2FkLmh0bWw_aWQ9MTAzMDcwMzI3 | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS8yMjMvcHVyY2hhc2UvcHVibGljL2Rvd25sb2FkL2Rvd25sb2FkLmh0bWw_aWQ9MTAzMDcwMzMx","1","docsXML available","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=86654615&ff=a&drl=1","construction","Строительство","high","Сфера применения связана со строительством, недвижимостью, благоустройством или кадастровыми данными.","","false"
